HITId,WorkerId,batch,kind,itemnum,value,English,country,answer,sentence
adjH108,adjS115,1,Input.id,10,unsatisfying-twenty-forks-sent-objects-0,FALSE,FALSE,10,She bought an unsatisfying twenty forks.
adjH13,adjS78,1,Input.id,10,ugly-three-cans-sent-objects-2,TRUE,TRUE,3,Someone saw an ugly three cans.
adjH18,adjS187,1,Input.id,10,meager-five-yards-sent-distance-1,TRUE,TRUE,10,Somone walked a meager five yards.
adjH19,adjS46,1,Input.id,11,haunting-five-days-sent-temporal-2,TRUE,TRUE,9,The tourish stayed a haunting five days in Papua New Guinea.
adjH149,adjS61,1,Input.id,11,ugly-five-teammates-sent-human-0,FALSE,FALSE,6,We served dinner to an ugly five teammates.
adjH174,adjS9,1,Input.id,11,ugly-twenty-bankers-sent-human-2,TRUE,TRUE,7,We congratulated an ugly twenty bankers.
adjH62,adjS80,1,Input.id,11,meager-five-chairs-sent-objects-1,TRUE,TRUE,9,They discovered a meager five chairs.
adjH175,adjS74,1,Input.id,11,staggering-three-acts-sent-unitlike-2,TRUE,TRUE,10,It lasted a staggering three acts.
adjH150,adjS168,1,Input.id,11,incredible-five-meals-sent-unitlike-0,TRUE,TRUE,8,Luis took in an incredible five meals.
adjH144,adjS123,1,Input.id,11,extra-five-acts-sent-unitlike-2,TRUE,TRUE,9,It lasted an extra five acts.
adjH151,adjS48,1,Input.id,11,measly-five-paintings-sent-art-0,FALSE,FALSE,9,The newspaper reviewed a measly five paintings.
adjH164,adjS100,1,Input.id,11,astonishing-twenty-pages-sent-unitlike-2,TRUE,TRUE,10,It lasted an astonishing twenty pages.
adjH81,adjS143,1,Input.id,11,disgusting-twenty-paintings-sent-art-0,TRUE,TRUE,6,The newspaper reviewed a disgusting twenty paintings.
adjH126,adjS98,1,Input.id,11,disgusting-three-steps-sent-distance-2,TRUE,TRUE,6,Someone traveled a disgusting three steps.
adjH171,adjS21,1,Input.id,11,large-five-desks-sent-objects-1,TRUE,TRUE,10,They discovered a large five desks.
adjH34,adjS172,1,Input.id,11,incredible-twenty-chairs-sent-objects-0,TRUE,TRUE,7,She bought an incredible twenty chairs.
adjH89,adjS163,1,Input.id,11,devastating-twenty-feet-sent-distance-1,TRUE,TRUE,7,Somone walked a devastating twenty feet.
adjH87,adjS6,1,Input.id,11,mediocre-five-belts-sent-objects-0,TRUE,TRUE,7,She bought a mediocre five belts.
adjH165,adjS85,1,Input.id,11,disgusting-twenty-belts-sent-objects-2,TRUE,TRUE,8,Someone saw a disgusting twenty belts.
adjH141,adjS160,1,Input.id,11,whopping-twenty-pianists-sent-human-0,TRUE,TRUE,10,We served dinner to a whopping twenty pianists.
adjH136,adjS156,1,Input.id,11,extra-five-pianists-sent-human-2,TRUE,TRUE,7,We congratulated an extra five pianists.
adjH78,adjS178,1,Input.id,11,round-three-trays-sent-objects-0,TRUE,TRUE,3,She bought a round three trays.
adjH183,adjS139,1,Input.id,11,mediocre-three-athletes-sent-human-0,TRUE,TRUE,9,We served dinner to a mediocre three athletes.
adjH65,adjS104,1,Input.id,11,disgusting-five-belts-sent-objects-0,TRUE,TRUE,9,She bought a disgusting five belts.
adjH146,adjS162,1,Input.id,11,measly-three-awards-sent-unitlike-2,TRUE,TRUE,9,It lasted a measly three awards.
adjH157,adjS151,1,Input.id,11,disappointing-three-bankers-sent-human-2,TRUE,TRUE,2,We congratulated a disappointing three bankers.
adjH145,adjS179,1,Input.id,11,haunting-twenty-days-sent-temporal-1,TRUE,TRUE,9,The diplomat worked a haunting twenty days in Nairobi.
adjH96,adjS69,1,Input.id,11,devastating-three-books-sent-art-2,FALSE,FALSE,8,Please enjoy a devastating three books.
adjH79,adjS102,1,Input.id,11,charming-five-weeks-sent-temporal-0,TRUE,TRUE,10,The family spent a charming five weeks in London.
adjH39,adjS170,1,Input.id,11,impressive-three-forks-sent-objects-1,TRUE,TRUE,9,They discovered an impressive three forks.
adjH53,adjS67,1,Input.id,11,measly-twenty-hours-sent-temporal-2,TRUE,TRUE,2,The tourish stayed a measly twenty hours in Papua New Guinea.
adjH161,adjS159,1,Input.id,11,charming-twenty-doctors-sent-human-0,TRUE,TRUE,10,We served dinner to a charming twenty doctors.
adjH127,adjS64,1,Input.id,11,remarkable-three-chairs-sent-objects-2,TRUE,TRUE,4,Someone saw a remarkable three chairs.
adjH186,adjS189,1,Input.id,11,fancy-twenty-students-sent-human-0,TRUE,TRUE,1,We served dinner to a fancy twenty students.
adjH132,adjS35,1,Input.id,11,measly-twenty-meters-sent-distance-0,TRUE,TRUE,8,He drove a measly twenty meters.
adjH159,adjS20,1,Input.id,11,charming-five-blocks-sent-distance-2,TRUE,FALSE,5,Someone traveled a charming five blocks.
adjH75,adjS49,1,Input.id,11,mediocre-five-blocks-sent-distance-0,TRUE,TRUE,8,He drove a mediocre five blocks.
adjH179,adjS165,1,Input.id,11,devastating-five-bananas-sent-objects-0,TRUE,TRUE,6,She bought a devastating five bananas.
adjH112,adjS86,1,Input.id,11,staggering-three-bananas-sent-objects-1,TRUE,TRUE,8,They discovered a staggering three bananas.
adjH84,adjS155,1,Input.id,11,astonishing-twenty-weeks-sent-temporal-2,TRUE,TRUE,10,The tourish stayed an astonishing twenty weeks in Papua New Guinea.
adjH33,adjS82,1,Input.id,11,incredible-three-feet-sent-distance-1,TRUE,TRUE,10,Somone walked an incredible three feet.
adjH69,adjS132,1,Input.id,11,ugly-twenty-desks-sent-objects-2,TRUE,TRUE,7,Someone saw an ugly twenty desks.
adjH24,adjS131,1,Input.id,11,whopping-twenty-hours-sent-temporal-0,TRUE,TRUE,9,The family spent a whopping twenty hours in London.
adjH60,adjS149,1,Input.id,11,unsatisfying-three-paintings-sent-art-2,TRUE,TRUE,8,Please enjoy an unsatisfying three paintings.
adjH80,adjS137,1,Input.id,11,meager-twenty-chairs-sent-objects-2,TRUE,TRUE,10,Someone saw a meager twenty chairs.
adjH129,adjS92,1,Input.id,11,blue-five-cans-sent-objects-2,TRUE,TRUE,4,Someone saw a blue five cans.
adjH7,adjS50,1,Input.id,11,staggering-twenty-months-sent-temporal-2,TRUE,TRUE,1,The tourish stayed a staggering twenty months in Papua New Guinea.
adjH76,adjS29,1,Input.id,11,measly-five-days-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a measly five days in Nairobi.
adjH147,adjS174,1,Input.id,11,unsatisfying-three-marbles-sent-objects-1,TRUE,TRUE,7,They discovered an unsatisfying three marbles.
adjH31,adjS4,1,Input.id,11,record-setting-twenty-shows-sent-art-2,TRUE,TRUE,8,Please enjoy a record-setting twenty shows.
adjH177,adjS138,1,Input.id,11,soothing-three-meters-sent-distance-2,TRUE,TRUE,7,Someone traveled a soothing three meters.
adjH114,adjS129,1,Input.id,11,surprising-twenty-pianists-sent-human-1,TRUE,TRUE,10,A surprising twenty pianists greeted us at the door.
adjH91,adjS66,1,Input.id,11,hideous-three-awards-sent-unitlike-1,TRUE,TRUE,8,They consumed a hideous three awards.
adjH97,adjS65,1,Input.id,11,red-three-desks-sent-objects-0,TRUE,TRUE,2,She bought a red three desks.
adjH138,adjS55,1,Input.id,11,big-five-bananas-sent-objects-2,TRUE,TRUE,3,Someone saw a big five bananas.
adjH51,adjS105,1,Input.id,11,grinning-five-pianists-sent-human-2,TRUE,TRUE,10,We congratulated a grinning five pianists.
adjH36,adjS96,1,Input.id,11,graceful-twenty-students-sent-human-2,TRUE,TRUE,7,We congratulated a graceful twenty students.
adjH160,adjS81,1,Input.id,11,unsatisfying-twenty-operas-sent-art-0,TRUE,TRUE,8,The newspaper reviewed an unsatisfying twenty operas.
adjH109,adjS157,1,Input.id,11,impressive-three-yards-sent-distance-2,TRUE,TRUE,8,Someone traveled an impressive three yards.
adjH10,adjS127,1,Input.id,11,extra-twenty-pages-sent-unitlike-0,TRUE,TRUE,9,Luis took in an extra twenty pages.
adjH45,adjS11,1,Input.id,11,hideous-twenty-hours-sent-temporal-2,TRUE,TRUE,5,The tourish stayed a hideous twenty hours in Papua New Guinea.
adjH196,adjS118,1,Input.id,11,hefty-five-forks-sent-objects-1,TRUE,TRUE,9,They discovered a hefty five forks.
adjH181,adjS145,1,Input.id,11,disappointing-five-soldiers-sent-human-0,TRUE,TRUE,5,We served dinner to a disappointing five soldiers.
adjH185,adjS130,1,Input.id,11,hefty-three-soldiers-sent-human-1,TRUE,TRUE,4,A hefty three soldiers greeted us at the door.
adjH133,adjS153,1,Input.id,11,disgusting-twenty-desks-sent-objects-0,TRUE,TRUE,10,She bought a disgusting twenty desks.
adjH5,adjS185,1,Input.id,11,impressive-three-shows-sent-art-2,TRUE,TRUE,7,Please enjoy an impressive three shows.
adjH137,adjS135,1,Input.id,11,meager-twenty-marbles-sent-objects-2,TRUE,TRUE,10,Someone saw a meager twenty marbles.
adjH152,adjS44,1,Input.id,11,extra-five-paintings-sent-art-0,TRUE,TRUE,9,The newspaper reviewed an extra five paintings.
adjH44,adjS120,1,Input.id,11,measly-three-acts-sent-unitlike-2,TRUE,TRUE,8,It lasted a measly three acts.
adjH15,adjS3,1,Input.id,11,paltry-twenty-actors-sent-human-0,TRUE,TRUE,8,We served dinner to a paltry twenty actors.
adjH57,adjS194,1,Input.id,11,lovely-five-desks-sent-objects-2,TRUE,TRUE,5,Someone saw a lovely five desks.
adjH156,adjS124,1,Input.id,11,round-three-marbles-sent-objects-1,TRUE,TRUE,3,They discovered a round three marbles.
adjH135,adjS88,1,Input.id,11,astonishing-twenty-books-sent-art-1,FALSE,TRUE,10,I experienced an astonishing twenty books.
adjH101,adjS7,1,Input.id,11,record-setting-five-paragraphs-sent-unitlike-1,TRUE,TRUE,8,They consumed a record-setting five paragraphs.
adjH111,adjS106,1,Input.id,11,remarkable-twenty-meters-sent-distance-2,FALSE,TRUE,8,Someone traveled a remarkable twenty meters.
adjH139,adjS167,1,Input.id,11,measly-five-feet-sent-distance-2,TRUE,TRUE,10,Someone traveled a measly five feet.
adjH17,adjS56,1,Input.id,11,ugly-five-paintings-sent-art-1,TRUE,TRUE,3,I experienced an ugly five paintings.
adjH169,adjS173,1,Input.id,11,enchanting-twenty-meters-sent-distance-2,TRUE,TRUE,9,Someone traveled an enchanting twenty meters.
adjH191,adjS16,1,Input.id,11,whopping-five-hours-sent-temporal-0,TRUE,TRUE,10,The family spent a whopping five hours in London.
adjH187,adjS63,1,Input.id,11,astonishing-twenty-steps-sent-distance-1,TRUE,TRUE,6,Somone walked an astonishing twenty steps.
adjH16,adjS158,1,Input.id,11,lovely-five-blocks-sent-distance-0,TRUE,TRUE,5,He drove a lovely five blocks.
adjH88,adjS79,1,Input.id,11,big-three-soldiers-sent-human-1,TRUE,TRUE,4,A big three soldiers greeted us at the door.
adjH4,adjS19,1,Input.id,11,incredible-three-blocks-sent-distance-1,TRUE,TRUE,10,Somone walked an incredible three blocks.
adjH148,adjS126,1,Input.id,11,haunting-three-chairs-sent-objects-1,TRUE,TRUE,4,They discovered a haunting three chairs.
adjH178,adjS71,1,Input.id,11,unsatisfying-five-hours-sent-temporal-2,TRUE,TRUE,10,The tourish stayed an unsatisfying five hours in Papua New Guinea.
adjH158,adjS52,1,Input.id,11,pathetic-three-movies-sent-art-1,TRUE,TRUE,3,I experienced a pathetic three movies.
adjH134,adjS89,1,Input.id,11,unsatisfying-twenty-pages-sent-unitlike-1,TRUE,TRUE,7,They consumed an unsatisfying twenty pages.
adjH110,adjS122,1,Input.id,11,staggering-twenty-operas-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a staggering twenty operas.
adjH115,adjS5,1,Input.id,11,lovely-five-meters-sent-distance-1,TRUE,TRUE,7,Somone walked a lovely five meters.
adjH118,adjS24,1,Input.id,11,hideous-twenty-shows-sent-art-0,TRUE,TRUE,8,The newspaper reviewed a hideous twenty shows.
adjH73,adjS180,1,Input.id,11,charming-twenty-feet-sent-distance-0,TRUE,TRUE,9,He drove a charming twenty feet.
adjH25,adjS197,1,Input.id,11,lovely-five-pencils-sent-objects-0,TRUE,TRUE,10,She bought a lovely five pencils.
adjH184,adjS128,1,Input.id,11,measly-five-shows-sent-art-1,TRUE,TRUE,10,I experienced a measly five shows.
adjH166,adjS154,1,Input.id,11,extra-twenty-months-sent-temporal-2,TRUE,TRUE,2,The tourish stayed an extra twenty months in Papua New Guinea.
adjH28,adjS26,1,Input.id,11,meager-five-belts-sent-objects-0,TRUE,TRUE,10,She bought a meager five belts.
adjH176,adjS140,1,Input.id,11,blue-three-desks-sent-objects-0,TRUE,TRUE,1,She bought a blue three desks.
adjH180,adjS27,1,Input.id,11,beautiful-five-months-sent-temporal-0,TRUE,TRUE,10,The family spent a beautiful five months in London.
adjH108,adjS115,1,Input.id,11,astonishing-three-paintings-sent-art-1,FALSE,FALSE,10,I experienced an astonishing three paintings.
adjH19,adjS46,1,Input.id,12,lovely-five-bananas-sent-objects-2,TRUE,TRUE,10,Someone saw a lovely five bananas.
adjH174,adjS9,1,Input.id,12,incredible-twenty-acts-sent-unitlike-2,TRUE,TRUE,6,It lasted an incredible twenty acts.
adjH1,adjS176,1,Input.id,12,haunting-twenty-chairs-sent-objects-1,TRUE,TRUE,2,They discovered a haunting twenty chairs.
adjH167,adjS175,1,Input.id,12,incredible-five-pencils-sent-objects-1,TRUE,TRUE,10,They discovered an incredible five pencils.
adjH175,adjS74,1,Input.id,12,meager-twenty-pages-sent-unitlike-1,TRUE,TRUE,10,They consumed a meager twenty pages.
adjH59,adjS182,1,Input.id,12,unsatisfying-five-blocks-sent-distance-2,TRUE,TRUE,7,Someone traveled an unsatisfying five blocks.
adjH72,adjS60,1,Input.id,12,hefty-three-shows-sent-art-1,TRUE,TRUE,6,I experienced a hefty three shows.
adjH20,adjS109,1,Input.id,12,red-five-chairs-sent-objects-2,TRUE,TRUE,4,Someone saw a red five chairs.
adjH151,adjS48,1,Input.id,12,blue-twenty-chairs-sent-objects-0,FALSE,FALSE,2,She bought a blue twenty chairs.
adjH164,adjS100,1,Input.id,12,staggering-three-meals-sent-unitlike-0,TRUE,TRUE,8,Luis took in a staggering three meals.
adjH190,adjS87,1,Input.id,12,disappointing-five-shows-sent-art-0,TRUE,TRUE,3,The newspaper reviewed a disappointing five shows.
adjH63,adjS200,1,Input.id,12,soothing-five-trays-sent-objects-0,TRUE,TRUE,7,She bought a soothing five trays.
adjH37,adjS62,1,Input.id,12,mediocre-three-soldiers-sent-human-1,TRUE,TRUE,9,A mediocre three soldiers greeted us at the door.
adjH26,adjS73,1,Input.id,12,lovely-twenty-years-sent-temporal-2,TRUE,TRUE,8,The tourish stayed a lovely twenty years in Papua New Guinea.
adjH141,adjS160,1,Input.id,12,substantial-twenty-movies-sent-art-1,TRUE,TRUE,7,I experienced a substantial twenty movies.
adjH119,adjS57,1,Input.id,12,measly-twenty-movies-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a measly twenty movies.
adjH146,adjS162,1,Input.id,12,paltry-five-feet-sent-distance-1,TRUE,TRUE,10,Somone walked a paltry five feet.
adjH157,adjS151,1,Input.id,12,whopping-twenty-chairs-sent-objects-1,TRUE,TRUE,10,They discovered a whopping twenty chairs.
adjH9,adjS77,1,Input.id,12,orange-five-pencils-sent-objects-1,TRUE,TRUE,6,They discovered an orange five pencils.
adjH58,adjS150,1,Input.id,12,pathetic-twenty-paintings-sent-art-1,TRUE,TRUE,5,I experienced a pathetic twenty paintings.
adjH145,adjS179,1,Input.id,12,enchanting-twenty-meals-sent-unitlike-1,TRUE,TRUE,6,They consumed an enchanting twenty meals.
adjH27,adjS101,1,Input.id,12,staggering-three-bankers-sent-human-0,TRUE,TRUE,7,We served dinner to a staggering three bankers.
adjH79,adjS102,1,Input.id,12,ugly-three-awards-sent-unitlike-1,TRUE,TRUE,7,They consumed an ugly three awards.
adjH54,adjS196,1,Input.id,12,uninviting-twenty-marbles-sent-objects-2,TRUE,TRUE,8,Someone saw an uninviting twenty marbles.
adjH161,adjS159,1,Input.id,12,mediocre-five-pencils-sent-objects-1,TRUE,TRUE,8,They discovered a mediocre five pencils.
adjH131,adjS28,1,Input.id,12,hefty-twenty-meals-sent-unitlike-2,TRUE,TRUE,9,It lasted a hefty twenty meals.
adjH162,adjS136,1,Input.id,12,hideous-five-awards-sent-unitlike-1,TRUE,TRUE,5,They consumed a hideous five awards.
adjH103,adjS13,1,Input.id,12,mediocre-five-paintings-sent-art-1,TRUE,TRUE,4,I experienced a mediocre five paintings.
adjH179,adjS165,1,Input.id,12,enchanting-five-operas-sent-art-0,TRUE,TRUE,10,The newspaper reviewed an enchanting five operas.
adjH112,adjS86,1,Input.id,12,hideous-twenty-pages-sent-unitlike-1,TRUE,TRUE,8,They consumed a hideous twenty pages.
adjH69,adjS132,1,Input.id,12,charming-five-days-sent-temporal-0,TRUE,TRUE,10,The family spent a charming five days in London.
adjH155,adjS8,1,Input.id,12,soothing-five-hours-sent-temporal-2,TRUE,TRUE,4,The tourish stayed a soothing five hours in Papua New Guinea.
adjH21,adjS195,1,Input.id,12,hideous-three-athletes-sent-human-0,TRUE,TRUE,9,We served dinner to a hideous three athletes.
adjH102,adjS110,1,Input.id,12,measly-twenty-awards-sent-unitlike-0,TRUE,TRUE,9,Luis took in a measly twenty awards.
adjH80,adjS137,1,Input.id,12,uninviting-three-years-sent-temporal-2,TRUE,TRUE,2,The tourish stayed an uninviting three years in Papua New Guinea.
adjH105,adjS117,1,Input.id,12,ugly-twenty-steps-sent-distance-2,TRUE,TRUE,4,Someone traveled an ugly twenty steps.
adjH199,adjS193,1,Input.id,12,devastating-three-desks-sent-objects-1,TRUE,TRUE,8,They discovered a devastating three desks.
adjH7,adjS50,1,Input.id,12,record-setting-five-movies-sent-art-2,TRUE,TRUE,8,Please enjoy a record-setting five movies.
adjH86,adjS134,1,Input.id,12,meager-three-hours-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a meager three hours in Nairobi.
adjH147,adjS174,1,Input.id,12,unsatisfying-twenty-weeks-sent-temporal-0,TRUE,TRUE,9,The family spent an unsatisfying twenty weeks in London.
adjH90,adjS190,1,Input.id,12,small-twenty-bankers-sent-human-2,TRUE,TRUE,1,We congratulated a small twenty bankers.
adjH8,adjS112,1,Input.id,12,remarkable-five-paintings-sent-art-2,TRUE,TRUE,3,Please enjoy a remarkable five paintings.
adjH106,adjS36,1,Input.id,12,disgusting-three-steps-sent-distance-1,TRUE,TRUE,3,Somone walked a disgusting three steps.
adjH177,adjS138,1,Input.id,12,bold-three-Americans-sent-human-2,TRUE,TRUE,2,We congratulated a bold three Americans.
adjH83,adjS148,1,Input.id,12,uninviting-three-operas-sent-art-2,TRUE,TRUE,4,Please enjoy an uninviting three operas.
adjH67,adjS68,1,Input.id,12,mere-five-chairs-sent-objects-2,TRUE,TRUE,8,Someone saw a mere five chairs.
adjH32,adjS75,1,Input.id,12,surprising-twenty-hours-sent-temporal-0,TRUE,TRUE,10,The family spent a surprising twenty hours in London.
adjH91,adjS66,1,Input.id,12,surprising-twenty-months-sent-temporal-2,TRUE,TRUE,7,The tourish stayed a surprising twenty months in Papua New Guinea.
adjH6,adjS116,1,Input.id,12,disappointing-three-apples-sent-objects-0,TRUE,TRUE,3,She bought a disappointing three apples.
adjH51,adjS105,1,Input.id,12,lovely-twenty-days-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a lovely twenty days in Nairobi.
adjH128,adjS119,1,Input.id,12,beautiful-three-paintings-sent-art-2,TRUE,TRUE,9,Please enjoy a beautiful three paintings.
adjH52,adjS12,1,Input.id,12,fancy-twenty-doctors-sent-human-2,TRUE,TRUE,4,We congratulated a fancy twenty doctors.
adjH68,adjS22,1,Input.id,12,whopping-five-steps-sent-distance-2,TRUE,TRUE,10,Someone traveled a whopping five steps.
adjH109,adjS157,1,Input.id,12,grinning-twenty-lawyers-sent-human-1,TRUE,TRUE,3,A grinning twenty lawyers greeted us at the door.
adjH10,adjS127,1,Input.id,12,devastating-twenty-paragraphs-sent-unitlike-2,TRUE,TRUE,9,It lasted a devastating twenty paragraphs.
adjH30,adjS147,1,Input.id,12,unsatisfying-twenty-shows-sent-art-2,TRUE,TRUE,4,Please enjoy an unsatisfying twenty shows.
adjH170,adjS10,1,Input.id,12,pathetic-twenty-movies-sent-art-2,TRUE,NA,3,Please enjoy a pathetic twenty movies.
adjH185,adjS130,1,Input.id,12,paltry-three-doctors-sent-human-2,TRUE,TRUE,5,We congratulated a paltry three doctors.
adjH23,adjS146,1,Input.id,12,haunting-three-apples-sent-objects-0,TRUE,TRUE,8,She bought a haunting three apples.
adjH198,adjS93,1,Input.id,12,enchanting-twenty-pages-sent-unitlike-2,TRUE,TRUE,9,It lasted an enchanting twenty pages.
adjH197,adjS15,1,Input.id,12,talented-twenty-soldiers-sent-human-1,TRUE,TRUE,10,A talented twenty soldiers greeted us at the door.
