sentence_idx,sentence
580230,"a further 23,000 men"
580658,The next few days
580722,the other two divisions
580891,"the planned 1,000 tons"
581021,the opening 11 days
581081,"an extra 2,600 men"
581216,the next three days
581321,"a further 46,750 tons"
582866,the same moment nine golden pea
583237,the first eleven cellars
583473,these last few days
583842,the next five decades
584219,the next six months
584306,The following day 18 B-52s
584402,the next three days
584500,"an additional 1,000 sorties"
584534,the first two months
585045,the top ten head coaches
585114,the Top 10 Coaches
585137,the Top 10 Teams
585856,the last 150 years
586200,that forsaken and inanimate village three days
586807,The late 1942 Allied landings
587549,the last six volumes
587589,the best two - hour children
587998,the last six or seven months
588997,the other two passengers
589070,the last two chapters
589762,the last two chapters
590317,the first two full months
591033,the first three quarters
591073,the top five finalists
591689,a cheap hall bedroom and two art lessons
591947,the older and more crowded parts
592091,a great many facts
592465,a record 25 playoff games
594245,the next three years
594727,the next thirty years
595048,the next four seasons
595074,the first four games
595078,the first 62 games
595838,the first three months
595936,the last witness seven or eight years
597024,the original 303 people
597950,the past 18 months
598092,the past 18 months
599547,a good many years
600647,the first three years
601115,the national staff and many volunteers
601336,the last three months
601348,the last few years
601584,A great many local names
601658,a small plateau 1798 m
601952,the past 20 million years
602783,the last three days
603244,the last forty years
603489,the top 100 universities
604096,the next few years
604593,the top 100 insurance brokers
604832,The other two coasters
606747,A half - dozen roughs
606899,a career - best 220 wickets
607049,a combined 18 weeks
607098,The first three guns
607389,the past five years
608321,a fine eighteen months
608933,the next four and one - half months
609189,A half - dozen postal cards
609631,the top 50 American philanthropists
609819,the top 50 American philanthropists
612788,the next few months
613257,The main three realizations
613826,the last few days
614127,the last 30 years
614898,the next few days
616060,A half - dozen sailors
616119,the other hundred improbabilities
617293,the first two letters
617687,the past 20 years
619017,"a collective 8,000 spots"
619351,The other two towns
619409,the old woman seven years
619713,the southern 63 kilometers
620187,the last two days
621535,the other two geese
622700,the first two groups
622773,a difficult question sentence answer sentence question sentence length three marks
623135,the first billion years
623879,the next few days
625883,the next few years
625956,The same four troopers
626784,a half dozen ragged porters
626937,the other two parts
626990,The same ten men
627429,the last ten years
627624,the first two - years
629698,a further 11 goals
629791,a half dozen years
630042,the next 24 hours
630337,the last two years
630412,the full 90 minutes
630595,an estimated 250 million phonograph records
630900,the prior three decades
631031,the record for most number one debuts
631712,the next several decades
632425,the next few matches
632436,the first few matches
632521,the next three international qualifiers
632815,a half - dozen armlets
633004,the next two hundred and a half centuries
633442,the free kick 42 yards
633806,the final two minutes
634169,a record 50 points
634423,the other three hundred and twenty - nine days
634521,the previous two seasons
634562,a combined 319 yards
635179,the top 100 teams
635459,The first two shallow shelves
636033,the last few decades
636681,the next five minutes
637164,the first baby three months
637275,The Next Three Days
637306,The next two seasons
637382,a second one eighteen months
637426,the last five months
637655,the first two FCRs
